competencia;municipio;secao;admissoes;desligamentos;saldomovimentacao
202001;350790;C;14;19;-5
202001;350790;F;5;12;-7
202001;350790;G;47;58;-11
202001;350790;H;29;12;17
202001;350790;I;21;43;-22
202001;350790;M;2;1;1
202001;350790;N;13;16;-3
202001;350790;O;2;5;-3
202001;350790;P;9;9;0
202001;350790;Q;3;4;-1
202001;350790;R;3;2;1
202001;350790;S;3;3;0
202001;350800;A;54;174;-120
202001;350800;C;12;11;1
202001;350800;F;3;3;0
202001;350800;G;44;42;2
202001;350800;H;20;10;10
202001;350800;I;1;3;-2
202001;350800;K;3;1;2
202001;350800;M;5;1;4
202001;350800;N;1;0;1
202001;350800;P;2;1;1
202001;350800;Q;2;0;2
202001;350800;S;0;1;-1
202001;350810;A;3;5;-2
202001;350810;B;1;0;1
202001;350810;C;9;9;0
202001;350810;F;25;4;21
202001;350810;G;24;11;13
202001;350810;H;1;2;-1
202001;350810;I;2;0;2
202001;350810;M;3;3;0
202001;350810;P;0;7;-7
202001;350810;Q;3;0;3
202001;350810;R;2;0;2
202001;350810;S;3;0;3
202001;350820;A;3;10;-7
202001;350820;C;27;41;-14
202001;350820;G;3;3;0
202001;350820;H;4;3;1
202001;350820;I;0;3;-3
202001;350820;N;0;2;-2
202001;350820;O;1;2;-1
202001;350830;A;4;9;-5
202001;350830;C;6;1;5
202001;350830;E;0;2;-2
202001;350830;F;0;1;-1
202001;350830;G;8;4;4
202001;350830;H;1;0;1
202001;350830;I;0;1;-1
202001;350830;N;0;1;-1
202001;350830;Q;0;1;-1
202001;350840;A;12;17;-5
202001;350840;B;4;3;1
202001;350840;C;179;91;88
202001;350840;D;1;0;1
202001;350840;E;1;1;0
202001;350840;F;15;15;0
202001;350840;G;101;113;-12
202001;350840;H;12;24;-12
202001;350840;I;21;25;-4
202001;350840;K;3;1;2
202001;350840;L;0;1;-1
202001;350840;M;7;6;1
202001;350840;N;47;32;15
202001;350840;O;6;8;-2
202001;350840;P;6;2;4
202001;350840;Q;5;3;2
202001;350840;S;4;6;-2
202001;350850;A;1;1;0
202001;350850;B;2;1;1
202001;350850;C;206;149;57
202001;350850;F;18;31;-13
202001;350850;G;151;210;-59
202001;350850;H;28;49;-21
202001;350850;I;29;61;-32
202001;350850;J;14;1;13
202001;350850;K;8;3;5
202001;350850;L;4;1;3
202001;350850;M;6;3;3
202001;350850;N;41;39;2
202001;350850;O;3;7;-4
202001;350850;P;18;17;1
202001;350850;Q;12;13;-1
202001;350850;R;1;3;-2
202001;350850;S;11;8;3
202001;350860;A;4;1;3
202001;350860;B;2;0;2
202001;350860;C;0;4;-4
202001;350860;E;1;0;1
202001;350860;F;12;12;0
202001;350860;G;22;35;-13
202001;350860;H;3;6;-3
202001;350860;I;7;4;3
202001;350860;J;1;5;-4
202001;350860;L;0;2;-2
202001;350860;M;0;3;-3
202001;350860;N;0;1;-1
202001;350860;O;14;5;9
202001;350860;P;23;3;20
202001;350860;Q;15;12;3
202001;350860;S;1;3;-2
202001;350870;A;8;8;0
202001;350870;C;2;3;-1
202001;350870;G;15;14;1
202001;350870;I;4;1;3
202001;350870;M;1;0;1
202001;350870;N;2;2;0
202001;350870;O;3;1;2
202001;350870;P;0;1;-1
202001;350870;Q;2;12;-10
202001;350870;R;0;1;-1
202001;350870;S;1;0;1
202001;350880;A;23;6;17
202001;350880;C;110;52;58
202001;350880;F;4;2;2
202001;350880;G;23;19;4
202001;350880;H;2;5;-3
202001;350880;I;2;3;-1
202001;350880;K;0;1;-1
202001;350880;M;3;0;3
202001;350880;N;0;2;-2
202001;350880;O;2;2;0
202001;350880;P;2;9;-7
202001;350880;Q;2;4;-2
202001;350880;S;1;1;0
202001;350890;A;0;1;-1
202001;350890;F;0;1;-1
202001;350890;G;1;0;1
202001;350890;O;1;0;1
202001;350900;A;0;3;-3
202001;350900;B;1;1;0
202001;350900;C;204;151;53
202001;350900;E;14;4;10
202001;350900;F;201;55;146
202001;350900;G;182;185;-3
202001;350900;H;45;25;20
202001;350900;I;32;39;-7
202001;350900;J;5;4;1
202001;350900;K;1;1;0
202001;350900;M;255;85;170
202001;350900;N;31;44;-13
202001;350900;O;14;14;0
202001;350900;P;25;23;2
202001;350900;Q;37;18;19
202001;350900;R;1;1;0
202001;350900;S;13;18;-5
202001;350910;A;0;3;-3
202001;350910;G;2;2;0
202001;350910;K;1;1;0
202001;350910;O;3;2;1
202001;350920;A;2;0;2
202001;350920;B;9;0;9
202001;350920;C;263;207;56
202001;350920;E;0;11;-11
202001;350920;F;89;44;45
202001;350920;G;270;379;-109
202001;350920;H;203;266;-63
202001;350920;I;36;43;-7
202001;350920;J;40;60;-20
202001;350920;K;2;3;-1
202001;350920;L;1;2;-1
202001;350920;M;17;8;9
202001;350920;N;340;336;4
202001;350920;P;10;20;-10
202001;350920;Q;32;16;16
202001;350920;R;1;0;1
202001;350920;S;21;19;2
202001;350925;A;22;19;3
202001;350925;C;10;19;-9
202001;350925;F;69;71;-2
202001;350925;G;23;26;-3
202001;350925;H;26;21;5
202001;350925;I;3;2;1
202001;350925;J;1;1;0
202001;350925;K;0;2;-2
202001;350925;M;10;6;4
202001;350925;N;0;9;-9
202001;350925;O;0;1;-1
202001;350925;P;2;2;0
202001;350925;Q;0;1;-1
202001;350925;R;1;4;-3
202001;350925;S;3;0;3
202001;350930;A;7;2;5
202001;350930;C;3;1;2
202001;350930;F;0;3;-3
202001;350930;G;5;6;-1
202001;350930;H;12;0;12
202001;350930;I;1;0;1
202001;350930;J;1;1;0
202001;350930;N;3;1;2
202001;350930;P;3;0;3
202001;350940;A;11;9;2
202001;350940;B;0;5;-5
202001;350940;C;20;22;-2
202001;350940;F;11;6;5
202001;350940;G;41;45;-4
202001;350940;H;5;5;0
202001;350940;I;4;4;0
202001;350940;J;5;9;-4
202001;350940;M;1;1;0
202001;350940;N;5;3;2
202001;350940;O;1;3;-2
202001;350940;P;3;6;-3
202001;350940;Q;1;2;-1
202001;350940;R;2;1;1
202001;350940;S;1;2;-1
202001;350945;A;5;1;4
202001;350945;B;1;0;1
202001;350945;C;2;2;0
202001;350945;F;1;0;1
202001;350945;G;3;2;1
202001;350945;H;2;1;1
202001;350945;I;4;5;-1
202001;350945;M;1;0;1
202001;350950;A;36;20;16
202001;350950;B;11;9;2
202001;350950;C;849;684;165
202001;350950;D;33;28;5
202001;350950;E;18;21;-3
202001;350950;F;1172;812;360
202001;350950;G;3151;3959;-808
202001;350950;H;598;652;-54
202001;350950;I;1258;1399;-141
202001;350950;J;591;443;148
202001;350950;K;175;145;30
202001;350950;L;58;47;11
202001;350950;M;693;545;148
202001;350950;N;3858;3351;507
202001;350950;O;2;9;-7
202001;350950;P;1163;594;569
202001;350950;Q;749;681;68
202001;350950;R;144;107;37
202001;350950;S;260;260;0
202001;350960;A;7;5;2
202001;350960;C;98;66;32
202001;350960;E;3;0;3
202001;350960;F;7;8;-1
202001;350960;G;80;85;-5
202001;350960;H;8;20;-12
202001;350960;I;10;14;-4
202001;350960;J;6;5;1
202001;350960;K;2;2;0
202001;350960;M;4;0;4
202001;350960;N;6;3;3
202001;350960;P;11;14;-3
202001;350960;Q;3;4;-1
202001;350960;S;8;10;-2
202001;350970;C;9;21;-12
202001;350970;D;0;2;-2
202001;350970;F;19;21;-2
202001;350970;G;122;123;-1
202001;350970;H;10;5;5
202001;350970;I;186;196;-10
202001;350970;J;11;9;2
202001;350970;L;8;4;4
202001;350970;M;9;3;6
202001;350970;N;23;22;1
202001;350970;P;8;33;-25
202001;350970;Q;4;5;-1
202001;350970;R;10;4;6
202001;350970;S;8;14;-6
202001;350980;A;6;4;2
202001;350980;C;2;0;2
202001;350980;G;2;2;0
202001;350980;I;2;0;2
202001;350990;A;0;4;-4
202001;350990;C;0;1;-1
202001;350990;F;5;3;2
202001;350990;G;10;8;2
202001;350990;I;3;1;2
202001;350990;M;2;0;2
202001;350990;N;2;1;1
202001;350990;O;6;7;-1
202001;350990;P;2;0;2
202001;350990;R;0;1;-1
202001;350990;S;1;1;0
202001;350990;T;1;1;0
202001;350995;B;0;2;-2
202001;350995;C;8;5;3
202001;350995;F;9;3;6
202001;350995;G;8;7;1
202001;350995;H;1;0;1
202001;350995;I;2;1;1
202001;350995;N;0;1;-1
202001;350995;S;2;0;2
202001;351000;A;4;0;4
202001;351000;C;80;23;57
202001;351000;D;0;2;-2
202001;351000;F;97;27;70
202001;351000;G;57;37;20
202001;351000;H;3;2;1
202001;351000;I;4;5;-1
202001;351000;J;3;1;2
202001;351000;K;2;1;1
202001;351000;M;2;1;1
202001;351000;N;3;3;0
202001;351000;P;3;4;-1
202001;351000;Q;2;0;2
202001;351000;R;1;0;1
202001;351000;S;4;8;-4
202001;351010;A;1;4;-3
202001;351010;C;7;7;0
202001;351010;F;0;1;-1
202001;351010;G;8;2;6
202001;351015;A;1;1;0
202001;351015;C;1;0;1
202001;351015;F;2;0;2
202001;351015;G;5;8;-3
202001;351015;H;0;1;-1
202001;351015;J;1;0;1
202001;351015;O;14;1;13
202001;351015;Q;1;0;1
202001;351020;A;38;150;-112
202001;351020;C;12;21;-9
202001;351020;D;0;1;-1
202001;351020;F;24;8;16
202001;351020;G;44;71;-27
202001;351020;H;3;12;-9
202001;351020;I;2;3;-1
202001;351020;J;5;0;5
202001;351020;K;0;1;-1
202001;351020;M;5;8;-3
202001;351020;N;18;9;9
202001;351020;P;2;6;-4
202001;351020;Q;11;9;2
202001;351020;R;0;2;-2
202001;351020;S;3;1;2
202001;351030;A;19;123;-104
202001;351030;B;3;0;3
202001;351030;C;10;5;5
202001;351030;F;4;6;-2
202001;351030;G;23;24;-1
202001;351030;H;10;0;10
202001;351030;I;0;2;-2
202001;351030;M;1;0;1
202001;351030;O;5;4;1
202001;351040;A;2;3;-1
202001;351040;B;0;1;-1
202001;351040;C;354;125;229
202001;351040;E;0;7;-7
202001;351040;F;18;13;5
202001;351040;G;93;121;-28
202001;351040;H;11;15;-4
202001;351040;I;26;31;-5
202001;351040;J;3;1;2
202001;351040;K;1;2;-1
202001;351040;M;7;7;0
202001;351040;N;9;20;-11
202001;351040;P;14;7;7
202001;351040;Q;9;8;1
202001;351040;R;29;11;18
202001;351040;S;5;5;0
202001;351050;A;2;2;0
202001;351050;B;3;1;2
202001;351050;C;8;5;3
202001;351050;D;1;1;0
202001;351050;E;0;4;-4
202001;351050;F;45;46;-1
202001;351050;G;269;431;-162
202001;351050;H;19;46;-27
202001;351050;I;94;175;-81
202001;351050;J;74;103;-29
202001;351050;K;4;1;3
202001;351050;L;1;32;-31
202001;351050;M;20;10;10
202001;351050;N;83;81;2
202001;351050;P;53;24;29
202001;351050;Q;92;77;15
202001;351050;R;6;5;1
202001;351050;S;18;20;-2
202001;351060;C;134;114;20
202001;351060;E;9;9;0
202001;351060;F;169;210;-41
202001;351060;G;412;430;-18
202001;351060;H;77;78;-1
202001;351060;I;65;67;-2
202001;351060;J;9;14;-5
202001;351060;K;8;15;-7
202001;351060;L;2;2;0
202001;351060;M;31;10;21
202001;351060;N;137;73;64
202001;351060;O;31;50;-19
202001;351060;P;108;37;71
202001;351060;Q;73;57;16
202001;351060;R;6;5;1
202001;351060;S;92;31;61
202001;351070;A;9;14;-5
202001;351070;C;2;0;2
202001;351070;F;5;1;4
202001;351070;G;3;4;-1
202001;351070;I;5;6;-1
202001;351070;M;2;1;1
202001;351070;P;4;1;3
202001;351080;A;68;54;14
202001;351080;C;41;27;14
202001;351080;F;6;8;-2
202001;351080;G;31;47;-16
202001;351080;H;5;5;0
202001;351080;I;11;15;-4
202001;351080;J;0;1;-1
202001;351080;K;0;1;-1
202001;351080;M;3;2;1
202001;351080;N;43;19;24
202001;351080;O;2;5;-3
202001;351080;P;4;7;-3
202001;351080;Q;9;6;3
202001;351080;R;2;0;2
202001;351080;S;4;21;-17
202001;351090;A;7;7;0
202001;351090;G;2;1;1
202001;351100;A;4;6;-2
202001;351100;B;0;1;-1
202001;351100;C;414;12;402
202001;351100;E;1;0;1
202001;351100;F;0;1;-1
202001;351100;G;5;18;-13
202001;351100;I;1;2;-1
202001;351100;J;0;1;-1
202001;351100;L;1;1;0
202001;351100;N;2;3;-1
202001;351100;O;0;10;-10
202001;351100;Q;0;2;-2
202001;351100;R;1;0;1
202001;351100;S;1;1;0
202001;351110;A;4;125;-121
202001;351110;C;315;324;-9
202001;351110;D;0;2;-2
202001;351110;E;4;0;4
202001;351110;F;179;98;81
202001;351110;G;271;383;-112
202001;351110;H;78;69;9
202001;351110;I;67;71;-4
202001;351110;J;37;22;15
202001;351110;K;7;10;-3
202001;351110;L;4;6;-2
202001;351110;M;18;17;1
202001;351110;N;158;271;-113
202001;351110;O;12;24;-12
202001;351110;P;54;25;29
202001;351110;Q;736;122;614
202001;351110;R;3;11;-8
202001;351110;S;35;38;-3
202001;351120;A;3;3;0
202001;351120;F;0;2;-2
202001;351120;G;6;1;5
202001;351120;H;18;2;16
202001;351130;A;3;3;0
202001;351130;C;24;23;1
202001;351130;F;2;6;-4
202001;351130;G;24;21;3
202001;351130;H;0;1;-1
202001;351130;I;10;11;-1
202001;351130;K;161;210;-49
202001;351130;M;1;2;-1
202001;351130;N;16;7;9
202001;351130;O;0;3;-3
202001;351130;P;1;1;0
202001;351130;Q;1;2;-1
202001;351130;S;1;0;1
202001;351140;A;15;22;-7
202001;351140;C;19;34;-15
202001;351140;D;0;1;-1
202001;351140;E;0;1;-1
202001;351140;F;0;2;-2
202001;351140;G;28;24;4
202001;351140;H;19;4;15
202001;351140;I;5;5;0
202001;351140;M;4;1;3
202001;351140;N;6;6;0
202001;351140;P;4;0;4
202001;351140;Q;0;1;-1
202001;351140;S;0;4;-4
202001;351150;A;9;15;-6
202001;351150;C;260;215;45
202001;351150;F;26;20;6
202001;351150;G;85;154;-69
202001;351150;H;11;10;1
202001;351150;I;20;12;8
202001;351150;J;0;6;-6
202001;351150;K;1;0;1
202001;351150;L;3;0;3
202001;351150;M;7;9;-2
202001;351150;N;5;12;-7
202001;351150;P;39;4;35
202001;351150;Q;11;8;3
202001;351150;R;3;1;2
202001;351150;S;6;3;3
202001;351160;A;24;49;-25
202001;351160;C;19;33;-14
202001;351160;D;1;1;0
202001;351160;E;1;0;1
202001;351160;F;1;2;-1
202001;351160;G;21;29;-8
202001;351160;H;1;2;-1
202001;351160;I;9;30;-21
202001;351160;J;1;0;1
202001;351160;M;0;1;-1
202001;351160;N;2;3;-1
202001;351160;O;0;3;-3
202001;351160;P;1;1;0
202001;351160;Q;30;2;28
202001;351160;S;0;1;-1
202001;351170;A;7;8;-1
202001;351170;C;22;18;4
202001;351170;F;2;1;1
202001;351170;G;12;15;-3
202001;351170;H;0;3;-3
202001;351170;M;9;4;5
202001;351170;N;0;2;-2
202001;351170;O;1;2;-1
202001;351170;Q;3;2;1
202001;351190;A;1;0;1
202001;351190;C;3;2;1
202001;351190;F;14;1;13
202001;351190;G;5;47;-42
202001;351190;H;0;3;-3
202001;351190;J;1;1;0
202001;351190;M;0;1;-1
202001;351190;O;0;2;-2
202001;351190;Q;1;1;0
202001;351200;A;5;11;-6
202001;351200;C;67;246;-179
202001;351200;E;0;0;0
202001;351200;F;7;4;3
202001;351200;G;10;27;-17
202001;351200;H;2;2;0
202001;351200;I;4;3;1
202001;351200;J;3;0;3
202001;351200;M;1;0;1
202001;351200;N;0;1;-1
202001;351200;O;60;13;47
202001;351200;P;0;1;-1
202001;351200;Q;7;5;2
202001;351200;S;4;10;-6
202001;351210;A;22;111;-89
202001;351210;C;0;8;-8
202001;351210;F;8;0;8
202001;351210;G;4;5;-1
202001;351210;H;1;2;-1
202001;351210;K;0;1;-1
202001;351210;L;0;1;-1
202001;351220;A;15;104;-89
202001;351220;C;146;208;-62
202001;351220;F;0;1;-1
202001;351220;G;27;43;-16
202001;351220;H;3;10;-7
202001;351220;I;3;6;-3
202001;351220;J;1;2;-1
202001;351220;K;2;0;2
202001;351220;M;4;5;-1
202001;351220;N;8;4;4
202001;351220;Q;2;3;-1
202001;351220;R;1;0;1
202001;351220;S;1;0;1
202001;351230;A;22;10;12
202001;351230;B;0;1;-1
202001;351230;C;38;22;16
202001;351230;G;37;30;7
202001;351230;H;2;3;-1
202001;351230;I;2;5;-3
202001;351230;J;0;1;-1
202001;351230;K;4;4;0
202001;351230;M;3;2;1
202001;351230;N;12;18;-6
202001;351230;O;6;9;-3
202001;351230;P;7;2;5
202001;351230;S;1;19;-18
202001;351240;A;12;13;-1
202001;351240;B;1;1;0
202001;351240;C;96;80;16
202001;351240;E;0;2;-2
202001;351240;F;8;13;-5
202001;351240;G;80;81;-1
202001;351240;H;70;59;11
202001;351240;I;14;17;-3
202001;351240;K;2;0;2
202001;351240;M;4;3;1
202001;351240;N;1;1;0
202001;351240;O;0;11;-11
202001;351240;P;2;2;0
202001;351240;Q;4;1;3
202001;351240;S;4;6;-2
202001;351250;A;4;3;1
202001;351250;C;8;8;0
202001;351250;F;2;0;2
202001;351250;G;9;12;-3
202001;351250;I;4;0;4
202001;351250;N;0;1;-1
202001;351250;O;0;1;-1
202001;351250;S;1;0;1
202001;351260;A;1;0;1
202001;351260;C;6;5;1
202001;351260;F;0;1;-1
202001;351260;G;0;2;-2
202001;351260;N;0;2;-2
202001;351260;O;10;8;2
202001;351260;S;1;0;1
202001;351270;A;5;7;-2
202001;351270;C;8;5;3
202001;351270;F;0;1;-1
202001;351270;G;18;12;6
202001;351270;H;3;4;-1
202001;351270;I;3;0;3
202001;351270;O;1;1;0
202001;351280;A;14;2;12
202001;351280;C;82;41;41
202001;351280;F;67;80;-13
202001;351280;G;90;96;-6
202001;351280;H;29;17;12
202001;351280;I;15;9;6
202001;351280;J;4;3;1
202001;351280;K;3;1;2
202001;351280;L;3;4;-1
202001;351280;M;85;22;63
202001;351280;N;4;12;-8
202001;351280;O;5;9;-4
202001;351280;P;12;12;0
202001;351280;Q;18;13;5
202001;351280;R;4;2;2
202001;351280;S;7;10;-3
202001;351290;A;5;6;-1
202001;351290;C;31;13;18
202001;351290;G;1;5;-4
202001;351290;I;9;2;7
202001;351290;J;1;0;1
202001;351290;M;0;1;-1
202001;351290;N;1;0;1
202001;351300;A;4;8;-4
202001;351300;C;453;416;37
202001;351300;E;58;9;49
202001;351300;F;359;150;209
202001;351300;G;652;688;-36
202001;351300;H;89;108;-19
202001;351300;I;184;199;-15
202001;351300;J;29;23;6
202001;351300;K;16;7;9
202001;351300;L;9;6;3
202001;351300;M;103;142;-39
202001;351300;N;691;505;186
202001;351300;P;176;81;95
202001;351300;Q;57;97;-40
202001;351300;R;15;11;4
202001;351300;S;47;34;13
202001;351310;A;12;65;-53
202001;351310;B;1;2;-1
202001;351310;C;134;69;65
202001;351310;E;2;0;2
202001;351310;F;7;12;-5
202001;351310;G;66;78;-12
202001;351310;H;6;12;-6
202001;351310;I;8;6;2
202001;351310;J;10;6;4
202001;351310;L;1;0;1
202001;351310;M;2;3;-1
202001;351310;N;7;13;-6
202001;351310;O;0;1;-1
202001;351310;P;6;7;-1
202001;351310;Q;1;3;-2
202001;351310;R;0;4;-4
202001;351310;S;6;2;4
202001;351320;A;11;8;3
202001;351320;C;12;21;-9
202001;351320;F;1;0;1
202001;351320;G;5;5;0
202001;351320;H;0;1;-1
202001;351320;I;0;1;-1
202001;351320;K;0;1;-1
202001;351320;M;4;0;4
202001;351320;N;0;1;-1
202001;351320;O;5;5;0
202001;351320;S;0;2;-2
202001;351330;A;3;0;3
202001;351340;A;0;2;-2
202001;351340;B;1;0;1
202001;351340;C;132;45;87
202001;351340;E;1;0;1
202001;351340;F;17;13;4
202001;351340;G;86;158;-72
202001;351340;H;4;8;-4
202001;351340;I;16;15;1
202001;351340;J;5;1;4
202001;351340;K;3;2;1
202001;351340;L;5;2;3
202001;351340;M;8;5;3
202001;351340;N;23;8;15
202001;351340;O;0;1;-1
202001;351340;P;31;14;17
202001;351340;Q;20;14;6
202001;351340;R;5;1;4
202001;351340;S;8;6;2
202001;351350;C;69;154;-85
202001;351350;E;95;21;74
202001;351350;F;61;114;-53
202001;351350;G;91;118;-27
202001;351350;H;102;118;-16
202001;351350;I;22;37;-15
202001;351350;J;2;0;2
202001;351350;K;7;6;1
202001;351350;L;0;1;-1
202001;351350;M;13;29;-16
202001;351350;N;60;35;25
202001;351350;P;27;19;8
202001;351350;Q;15;16;-1
202001;351350;R;1;2;-1
202001;351350;S;23;21;2
202001;351360;A;11;10;1
202001;351360;C;3;4;-1
202001;351360;D;0;3;-3
202001;351360;G;11;15;-4
202001;351360;H;0;1;-1
202001;351360;I;7;8;-1
202001;351360;K;1;0;1
202001;351360;N;1;0;1
202001;351360;P;2;0;2
202001;351360;Q;1;1;0
202001;351360;R;0;1;-1
202001;351360;S;23;4;19
202001;351370;A;21;27;-6
202001;351370;B;8;0;8
202001;351370;C;54;57;-3
202001;351370;D;1;0;1
202001;351370;E;3;3;0
202001;351370;F;9;33;-24
202001;351370;G;50;56;-6
202001;351370;H;9;20;-11
202001;351370;I;6;8;-2
202001;351370;K;1;0;1
202001;351370;L;2;2;0
202001;351370;M;2;8;-6
202001;351370;N;22;9;13
202001;351370;O;7;4;3
202001;351370;P;6;5;1
202001;351370;Q;7;7;0
202001;351370;R;6;0;6
202001;351370;S;2;2;0
202001;351380;C;851;656;195
202001;351380;E;8;6;2
202001;351380;F;125;106;19
202001;351380;G;609;734;-125
202001;351380;H;86;114;-28
202001;351380;I;85;112;-27
202001;351380;J;11;6;5
202001;351380;K;19;17;2
202001;351380;L;2;1;1
202001;351380;M;39;34;5
202001;351380;N;297;268;29
202001;351380;O;0;3;-3
202001;351380;P;155;66;89
202001;351380;Q;36;36;0
202001;351380;R;21;12;9
202001;351380;S;96;105;-9
202001;351385;J;0;1;-1
202001;351390;A;1;1;0
202001;351390;C;3;10;-7
202001;351390;F;1;0;1
202001;351390;G;16;22;-6
202001;351390;I;5;3;2
202001;351390;J;0;1;-1
202001;351390;M;1;0;1
202001;351390;N;11;8;3
202001;351390;P;1;1;0
202001;351390;Q;5;9;-4
202001;351390;S;2;2;0
202001;351400;A;2;1;1
202001;351400;C;4;8;-4
202001;351400;F;1;0;1
202001;351400;G;3;5;-2
202001;351400;H;1;0;1
202001;351400;M;0;1;-1
202001;351400;O;2;2;0
202001;351400;S;0;1;-1
202001;351410;A;11;14;-3
202001;351410;C;46;24;22
202001;351410;D;0;1;-1
202001;351410;F;2;3;-1
202001;351410;G;34;33;1
202001;351410;H;15;22;-7
202001;351410;I;6;6;0
202001;351410;J;0;1;-1
202001;351410;M;1;1;0
202001;351410;O;28;11;17
202001;351410;P;0;2;-2
202001;351410;Q;14;33;-19
202001;351410;R;4;1;3
202001;351410;S;4;2;2
202001;351420;C;0;5;-5
202001;351430;A;15;6;9
202001;351430;C;7;5;2
202001;351430;G;22;31;-9
202001;351430;H;4;6;-2
202001;351430;I;7;3;4
202001;351430;K;1;0;1
202001;351430;N;2;5;-3
202001;351430;O;2;1;1
202001;351430;R;2;0;2
202001;351430;S;1;1;0
202001;351440;A;4;5;-1
202001;351440;C;52;25;27
202001;351440;D;0;1;-1
202001;351440;E;1;1;0
202001;351440;F;38;24;14
202001;351440;G;109;132;-23
202001;351440;H;8;24;-16
202001;351440;I;7;19;-12
202001;351440;J;3;0;3
202001;351440;K;4;3;1
202001;351440;L;3;0;3
202001;351440;M;7;5;2
202001;351440;N;202;73;129
202001;351440;P;21;8;13
202001;351440;Q;11;22;-11
202001;351440;R;3;0;3
202001;351440;S;19;19;0
202001;351450;A;1;5;-4
202001;351450;C;11;14;-3
202001;351450;F;14;0;14
202001;351450;G;13;21;-8
202001;351450;H;3;0;3
202001;351450;I;2;0;2
202001;351450;J;0;5;-5
202001;351450;M;0;6;-6
202001;351450;O;5;5;0
202001;351450;P;1;3;-2
202001;351450;Q;2;0;2
202001;351450;S;2;1;1
202001;351460;A;0;1;-1
202001;351460;C;64;11;53
202001;351460;F;28;9;19
202001;351460;G;12;11;1
202001;351460;H;1;0;1
202001;351460;I;1;0;1
202001;351460;K;2;0;2
202001;351460;M;0;1;-1
202001;351460;N;1;0;1
202001;351460;O;0;13;-13
202001;351470;A;3;2;1
202001;351470;G;10;3;7
202001;351470;I;0;1;-1
202001;351470;Q;1;1;0
202001;351480;A;23;12;11
202001;351480;C;0;1;-1
202001;351480;G;4;8;-4
202001;351480;H;0;1;-1
202001;351480;I;0;1;-1
202001;351480;J;2;0;2
202001;351480;M;0;1;-1
202001;351480;N;0;1;-1
202001;351480;O;0;4;-4
202001;351490;A;8;6;2
202001;351490;C;114;79;35
202001;351490;E;0;4;-4
202001;351490;F;28;12;16
202001;351490;G;31;39;-8
202001;351490;H;6;3;3
202001;351490;I;2;3;-1
202001;351490;M;1;1;0
202001;351490;N;2;2;0
202001;351490;O;4;10;-6
202001;351492;A;3;4;-1
202001;351492;F;8;0;8
